age,workclass,education,education_num,marital_status,occupation,relationship,race,capital_gain,capital_loss,hours_per_week,native_country,sex_encoded,income
53,2,12,14,0,10,3,2,0,0,11,0,0,0
44,2,9,8,4,1,0,4,0,0,60,9,1,1
27,2,5,13,4,9,0,4,0,0,83,9,1,0
75,2,6,13,0,11,1,4,0,0,53,9,0,0
22,2,15,14,4,12,0,4,0,0,18,9,1,1
69,2,0,10,4,11,5,4,0,0,46,9,0,0
70,2,14,5,2,11,2,3,0,0,97,9,1,0
87,3,9,12,4,4,0,4,0,0,3,9,1,0
44,2,9,6,2,11,1,4,0,0,86,9,1,0
86,2,10,11,4,5,4,4,0,0,22,9,1,1
75,2,2,8,2,4,5,4,0,0,25,9,1,0
85,2,12,5,2,3,2,4,0,0,15,9,1,0
43,5,3,7,6,3,4,4,0,0,88,9,1,0
52,2,1,5,0,8,3,3,0,0,1,9,0,0
39,5,9,6,2,1,3,4,0,0,68,9,0,1
46,2,12,11,2,2,1,4,4412,4298,36,9,1,0
87,2,2,14,2,3,5,2,0,0,88,9,0,1
51,4,14,11,2,10,3,4,0,0,82,9,1,1
22,1,8,9,2,6,4,3,0,0,92,9,0,0
72,4,11,5,4,8,4,1,0,0,97,9,1,0
30,6,12,11,4,2,3,4,0,0,10,9,0,0
23,2,0,15,0,12,4,4,0,0,28,9,1,1
37,2,10,10,0,5,5,1,0,0,34,9,1,0
73,2,5,3,2,2,0,4,0,0,42,9,1,0
86,2,10,14,4,1,4,4,0,0,87,9,1,1
66,2,2,8,2,4,5,2,0,0,9,9,1,1
72,2,10,2,0,13,1,4,0,0,87,9,1,0
89,2,1,3,4,8,0,4,0,3667,88,9,1,0
28,2,1,15,2,9,2,3,0,0,52,4,0,0
33,2,10,15,4,0,3,4,0,0,66,9,0,1
44,2,3,15,0,5,0,4,0,0,19,9,1,0
25,1,2,11,2,4,0,4,0,0,67,9,1,1
35,2,11,10,2,5,3,4,0,0,37,5,1,1
87,4,14,12,2,3,2,4,0,0,48,9,1,0
42,2,2,15,2,2,5,2,97982,0,29,9,1,0
68,2,9,11,2,5,0,4,0,0,61,9,1,1
71,2,13,14,2,5,1,4,0,0,25,9,0,0
45,2,5,13,0,11,2,4,0,0,82,9,1,0
40,2,7,4,4,10,1,4,0,0,94,9,1,0
78,2,1,4,4,1,1,1,0,0,30,9,1,0
74,2,11,14,2,3,1,4,0,0,34,9,1,0
54,2,12,5,0,8,1,2,0,0,40,9,1,0
65,2,8,7,2,11,3,2,0,0,37,9,0,1
36,2,13,14,2,4,4,2,0,0,10,9,1,0
83,2,5,7,4,13,3,4,0,0,98,9,1,1
71,2,2,1,2,5,0,4,0,0,51,9,0,1
54,2,13,13,2,1,2,4,0,0,57,9,1,0
35,2,9,15,4,2,0,4,0,0,81,9,1,0
79,3,1,7,2,6,2,1,0,0,11,9,1,0
60,2,15,8,0,3,1,4,0,0,28,9,1,0
37,2,6,8,4,4,0,4,0,0,78,5,0,1
55,4,3,11,2,5,2,4,0,0,15,9,1,0
56,6,9,12,2,13,3,4,79252,2187,45,9,0,0
86,2,0,9,4,9,3,4,0,0,56,9,1,0
57,2,12,9,4,10,5,4,0,0,95,9,0,0
69,2,12,7,6,7,0,4,0,0,67,9,0,1
33,2,9,11,2,9,3,4,0,0,23,9,0,0
17,2,2,2,2,2,5,2,0,0,95,5,1,1
87,2,7,5,2,4,5,4,0,2966,2,9,1,1
22,2,6,15,2,3,1,4,0,0,48,9,0,0
51,2,5,5,4,0,4,4,17229,0,80,9,1,1
40,6,8,12,4,11,4,4,0,0,20,9,0,0
18,4,5,3,4,7,5,4,0,0,76,9,1,0
64,2,5,1,2,3,0,4,0,0,92,9,0,0
40,4,1,3,2,0,5,4,0,0,75,9,1,0
75,2,8,15,2,4,3,4,0,0,46,9,1,0
28,2,7,9,2,9,2,4,0,0,80,9,1,0
85,2,6,13,0,0,0,4,0,0,10,9,1,0
86,4,7,6,4,5,0,4,0,0,11,9,1,0
31,2,10,1,2,3,5,4,0,0,17,9,1,0
57,4,1,11,4,5,0,4,0,0,28,9,0,0
21,6,7,10,4,1,0,4,0,0,4,9,1,0
23,2,7,1,4,5,2,4,0,0,27,9,0,0
79,1,0,11,4,1,4,4,0,0,56,9,1,1
57,2,6,14,2,0,4,4,0,0,81,9,1,1
61,2,6,6,2,5,1,4,0,0,13,9,0,1
69,5,1,8,0,4,4,4,0,0,19,9,1,0
53,2,10,4,4,8,3,4,0,0,46,9,1,0
69,2,14,12,2,8,0,4,0,0,25,9,1,0
85,3,1,7,4,5,4,4,47247,0,89,9,0,0
78,2,3,8,4,8,3,4,0,0,67,9,0,1
77,2,1,13,2,13,1,4,0,0,9,5,1,0
75,2,3,9,2,2,4,4,0,0,18,9,0,0
75,2,15,8,4,10,2,4,0,0,54,9,0,1
19,2,3,4,2,3,1,4,0,0,65,9,0,0
63,2,6,15,4,0,0,4,0,0,7,1,0,1
75,2,7,14,0,2,3,4,0,0,63,9,1,1
20,2,3,6,1,4,4,4,0,0,50,9,0,0
51,2,10,10,5,5,0,4,0,0,3,9,1,1
29,1,3,1,5,5,3,4,0,0,8,9,1,0
17,2,7,13,2,12,2,4,0,0,21,9,0,1
67,2,4,10,0,0,0,4,0,0,65,9,1,1
47,4,4,4,2,8,2,4,0,0,89,3,0,0
87,2,13,15,2,7,2,4,0,0,63,9,1,1
44,2,5,1,4,0,0,1,0,0,1,9,0,0
50,2,0,6,2,2,5,4,0,0,62,9,0,0
21,2,8,3,4,6,0,2,0,0,85,9,0,0
53,2,15,7,4,10,2,2,0,0,59,9,1,0
18,2,1,1,4,12,3,2,0,0,20,9,1,0
64,2,9,9,2,0,0,4,0,0,31,9,0,0
31,4,0,7,2,2,4,4,0,0,3,9,0,0
75,2,15,2,4,4,5,4,0,0,76,9,0,0
48,2,13,10,2,9,4,4,0,0,25,9,0,0
45,2,2,13,0,5,3,2,0,0,12,9,1,1
86,2,4,12,2,0,1,2,0,0,65,9,0,1
27,2,15,5,6,1,3,4,0,0,13,9,0,0
17,2,9,15,4,11,1,4,0,0,91,9,0,0
54,2,15,11,4,7,3,2,0,0,48,9,1,1
62,2,5,8,2,3,2,2,0,0,10,9,1,1
85,2,15,6,0,3,1,1,0,3443,26,9,1,0
61,2,2,6,5,10,5,4,0,0,10,9,1,0
65,2,7,5,2,7,2,3,89854,0,29,9,0,0
85,6,9,15,4,12,3,4,0,0,10,9,0,1
49,0,13,10,2,9,2,4,0,0,9,9,1,0
25,6,5,14,2,11,4,2,0,1729,38,9,1,0
76,2,4,4,4,2,3,4,0,0,55,9,1,0
76,0,1,3,2,5,0,4,0,0,49,9,0,1
89,2,2,7,2,13,1,4,0,0,74,9,0,0
21,2,14,13,0,5,5,4,0,0,10,9,0,1
18,2,0,5,2,5,1,4,0,0,64,9,1,0
66,2,4,4,4,5,0,4,0,0,24,9,0,0
34,2,13,6,4,8,3,4,0,0,39,5,1,0
83,2,7,1,2,2,1,2,0,0,95,9,1,1
36,2,9,13,0,6,2,4,0,0,69,9,0,0
63,2,7,6,2,11,3,4,0,0,42,9,1,0
24,2,5,6,2,5,3,4,0,0,40,9,1,0
20,2,15,14,6,10,2,0,0,0,38,0,1,1
33,2,9,9,2,2,3,4,0,0,12,5,1,0
57,1,13,15,2,6,0,0,0,0,45,9,1,1
58,4,2,1,2,3,3,4,65313,0,33,9,1,0
80,3,14,5,2,6,3,4,0,0,13,9,0,0
69,2,7,6,2,2,0,4,0,0,32,9,0,0
65,2,4,7,2,9,1,4,0,0,57,9,0,1
37,2,2,9,4,5,0,4,0,0,54,9,1,0
43,2,10,3,2,13,1,4,0,0,15,9,1,0
62,5,0,5,2,9,2,4,0,0,32,9,1,0
29,2,3,2,4,12,5,2,0,0,13,9,1,0
39,2,12,1,2,10,5,4,0,0,47,9,1,0
23,2,2,11,2,13,5,4,0,0,43,9,1,1
39,2,14,14,2,5,5,4,0,0,5,9,0,0
27,6,14,9,3,11,1,4,0,0,38,9,1,0
53,2,12,10,0,9,1,4,0,0,83,9,1,1
38,1,7,7,4,10,4,4,3492,0,91,9,1,0
60,2,15,12,2,5,2,1,0,0,15,9,0,0
32,2,4,13,6,9,4,4,0,0,9,9,1,1
21,2,0,13,4,3,5,4,0,0,63,9,1,0
20,1,3,11,4,5,2,4,0,0,31,9,1,0
20,1,2,8,0,5,1,3,0,0,55,8,0,1
82,6,10,13,2,1,4,4,0,0,9,9,1,0
50,2,3,13,2,1,0,4,0,686,88,9,1,0
45,2,2,15,0,2,5,4,0,825,29,9,0,0
23,2,11,6,5,5,5,4,0,0,17,9,0,0
88,2,5,5,0,7,5,4,0,0,48,9,0,0
66,2,11,11,2,12,4,4,0,0,19,9,1,0
49,2,5,1,0,9,3,4,0,0,48,9,1,0
86,2,4,15,2,5,4,4,0,0,36,9,1,0
38,2,0,12,2,12,0,4,0,0,10,9,0,0
85,2,11,11,2,5,2,1,0,0,93,9,1,0
61,2,6,3,0,3,1,4,0,0,97,9,0,0
84,5,15,7,2,0,2,4,0,0,74,9,0,0
83,0,6,8,2,0,4,4,0,0,80,9,0,1
48,2,1,7,2,6,3,4,0,3474,54,9,1,0
33,2,0,10,4,7,0,4,0,0,46,9,1,1
88,4,2,5,4,11,3,2,0,0,81,9,1,0
79,0,5,4,0,9,2,4,0,0,70,9,1,0
62,2,1,3,4,8,3,4,0,0,35,9,0,1
49,2,15,7,4,3,1,4,0,0,62,9,0,1
62,2,11,10,4,4,2,4,0,0,21,9,0,0
78,2,13,8,4,6,2,4,0,0,77,9,0,1
60,2,7,14,2,3,4,4,0,0,15,9,1,0
41,2,4,2,2,1,0,2,0,0,38,9,0,1
29,2,3,15,2,0,5,4,0,0,33,3,1,1
87,2,7,7,4,0,5,4,0,0,64,9,0,1
74,1,15,2,0,4,1,4,0,0,81,9,0,0
66,6,8,8,2,13,2,4,0,0,98,9,1,0
83,2,1,1,2,0,5,4,0,0,80,9,1,1
47,2,0,7,4,2,2,4,0,0,28,9,1,0
36,2,13,5,2,9,2,2,0,0,97,9,1,0
48,4,10,14,2,13,0,4,0,0,40,9,1,1
27,6,3,6,4,4,0,4,0,0,38,9,1,0
70,2,14,15,2,5,0,4,0,0,47,9,0,1
26,2,1,5,0,11,2,4,0,0,34,9,1,1
30,2,13,14,2,5,0,4,0,0,20,9,1,1
58,2,15,9,4,3,1,4,0,0,19,9,0,0
85,2,10,12,2,7,5,4,7027,0,81,9,1,1
55,2,5,5,4,12,0,4,0,0,12,9,1,0
83,2,15,1,2,5,1,4,0,0,97,9,0,0
32,2,4,7,2,5,0,4,0,0,1,9,1,1
48,2,5,14,0,7,4,4,0,0,2,9,1,0
46,2,3,5,2,0,3,4,0,0,46,9,0,0
68,2,15,14,4,2,2,4,0,0,73,9,1,0
38,2,8,8,5,7,1,4,0,0,93,9,1,0
32,2,3,8,4,10,1,4,0,0,10,9,1,0
20,2,2,8,2,6,4,4,0,0,71,9,0,0
58,2,10,1,0,5,5,4,0,0,8,9,1,1
70,2,3,14,4,1,4,4,0,0,53,9,0,1
71,1,10,6,5,7,4,2,0,0,58,8,1,1
70,2,12,5,4,5,3,4,0,0,57,9,1,1
74,0,9,15,4,8,2,4,0,0,29,9,1,1
53,2,7,6,2,7,2,4,0,0,51,9,1,0
20,2,15,6,0,0,0,4,68094,0,67,9,1,0
71,2,8,1,2,5,0,4,0,0,4,9,1,1
55,3,7,1,2,13,0,4,0,1333,44,9,0,0
19,3,7,1,4,12,2,4,0,0,41,9,1,0
66,2,6,4,2,13,1,2,0,0,21,9,1,0
40,2,15,1,4,11,0,4,0,0,92,9,1,0
73,2,4,7,0,0,2,4,0,0,1,9,1,0
34,0,3,9,4,10,0,4,0,0,57,9,0,0
86,2,0,4,4,4,1,4,0,0,76,9,0,0
41,2,10,10,2,12,2,4,0,0,18,9,1,0
61,2,8,8,2,0,3,4,0,0,29,9,1,1
40,2,3,5,2,7,5,4,0,0,78,9,0,0
52,6,9,2,2,6,5,4,0,0,94,9,0,0
67,4,10,14,6,6,2,4,0,0,36,9,1,0
22,2,14,1,2,2,1,4,0,0,22,9,1,0
24,2,13,15,4,6,0,4,0,0,88,9,1,0
47,2,7,11,2,5,2,4,4478,0,85,9,1,0
55,0,2,7,4,8,1,4,0,0,50,9,1,1
30,2,1,15,0,2,3,4,0,0,50,9,1,1
41,2,6,8,2,12,1,4,0,0,65,9,1,1
75,0,11,6,2,4,2,4,0,0,54,9,0,1
75,2,5,1,2,3,1,4,0,0,34,9,0,0
70,2,4,3,2,8,2,4,0,0,36,9,0,0
63,2,9,2,4,1,3,4,0,0,70,9,0,0
79,2,10,14,2,4,3,1,0,0,58,9,1,1
29,2,3,6,4,2,0,2,0,0,53,9,1,1
79,2,13,15,4,4,0,4,0,0,89,9,1,1
27,5,15,15,2,13,3,4,0,0,33,9,0,0
30,2,12,14,4,5,3,4,0,0,62,9,0,1
28,2,7,11,2,5,5,4,0,0,86,9,1,1
37,2,9,1,2,11,5,4,0,0,96,9,0,0
86,2,6,9,4,6,3,4,0,0,9,9,0,0
56,2,14,3,0,8,2,4,0,0,9,9,0,0
44,2,11,4,2,7,0,2,0,0,49,9,1,1
63,6,11,12,2,4,5,4,0,0,67,9,1,1
45,2,4,7,4,6,2,4,0,0,45,9,0,0
26,2,15,15,5,3,0,4,0,0,56,9,1,0
87,2,14,3,2,13,1,4,0,3166,70,9,1,0
68,4,0,8,0,3,5,4,0,0,97,1,0,0
64,2,10,9,2,1,2,4,0,0,23,8,1,0
23,2,13,2,2,8,0,4,0,0,59,0,1,0
38,2,0,5,2,6,0,1,0,0,12,9,1,0
43,2,14,6,2,5,2,4,14723,0,71,9,1,1
34,2,14,4,4,3,5,4,0,0,90,9,0,0
42,2,13,8,2,5,4,4,0,0,72,9,1,1
50,2,4,1,2,7,2,4,0,0,54,9,1,0
47,2,6,10,2,10,1,1,22764,0,91,9,0,0
67,2,11,3,2,5,0,2,0,0,30,9,1,1
28,6,10,12,2,5,2,4,0,0,56,9,1,1
31,1,0,8,5,10,3,4,0,0,47,9,0,0
38,5,2,15,0,0,5,4,0,0,96,9,0,0
19,2,2,1,2,12,2,2,0,3469,77,9,1,0
17,2,12,3,2,5,0,4,0,0,24,9,1,0
36,2,7,12,0,13,3,4,0,2161,2,9,1,0
53,2,15,14,4,6,2,2,0,0,73,9,1,1
45,6,8,8,4,7,4,1,0,0,84,9,1,1
67,1,15,13,4,5,0,4,0,0,94,9,1,1
80,2,0,8,2,5,1,4,0,0,58,9,1,0
60,2,3,1,2,8,2,4,0,0,31,9,1,0
87,2,13,9,4,1,5,4,0,0,91,9,1,0
18,2,12,8,6,0,4,4,8997,0,37,9,1,1
32,2,5,14,2,5,3,4,0,0,45,9,1,0
79,2,7,13,0,10,4,4,81147,0,31,9,1,0
68,4,7,2,6,5,0,4,0,0,42,9,1,0
78,1,3,10,4,2,0,4,0,3060,20,9,0,0
54,3,4,14,0,5,4,4,0,0,67,9,1,1
46,2,9,6,2,1,2,4,0,0,48,9,0,1
26,2,12,1,2,11,1,4,0,0,39,8,1,0
51,2,0,3,0,0,3,2,0,1760,16,9,1,0
24,2,11,11,6,1,4,4,0,0,77,9,0,0
35,6,1,10,2,8,0,4,32026,0,35,9,1,1
22,6,0,7,2,10,5,4,0,0,71,9,0,0
27,6,10,6,4,9,5,4,0,0,58,9,1,0
40,2,8,8,2,5,3,4,0,0,64,9,1,1
84,2,2,9,2,0,3,4,4544,0,89,9,1,0
37,3,9,11,4,6,2,4,0,0,27,9,1,1
45,6,4,1,4,10,2,4,65977,0,28,9,1,0
86,2,15,6,0,13,1,4,0,0,91,0,0,1
19,2,9,14,4,2,0,4,0,0,10,9,1,1
67,6,5,5,2,0,0,4,0,462,54,9,1,0
83,1,0,11,2,11,4,4,0,912,88,9,0,0
41,2,14,12,2,7,0,4,0,0,30,9,1,0
66,1,9,1,0,8,5,4,0,0,35,9,1,0
84,2,13,12,1,10,4,4,0,0,52,9,1,0
18,2,8,15,2,3,1,4,0,0,35,8,1,0
30,2,14,10,2,9,0,4,0,0,8,9,1,0
45,2,6,6,0,13,4,4,0,0,97,9,1,1
41,2,10,10,4,0,4,4,0,0,25,9,1,0
74,2,12,8,2,11,4,4,0,0,97,9,1,0
59,2,0,12,2,13,0,4,0,0,20,9,1,0
67,1,3,5,2,5,4,2,0,2130,29,3,0,1
51,4,2,14,4,5,3,4,51994,0,63,9,1,0
30,2,2,13,2,12,0,4,0,0,49,9,1,0
47,2,3,3,4,2,0,4,0,0,59,9,1,1
42,6,2,6,2,11,0,2,0,0,74,9,1,0
59,0,10,3,2,7,5,2,92000,0,30,9,1,0
70,4,0,1,2,6,5,4,0,0,92,9,1,1
70,2,7,15,0,9,1,4,0,0,69,9,1,1
78,2,1,3,2,12,2,4,0,0,58,9,1,0
86,4,14,10,4,10,1,4,0,0,57,9,1,1
68,2,13,11,2,13,2,4,0,0,75,9,1,0
19,2,12,5,0,3,2,4,0,0,48,9,1,0
85,2,15,14,4,2,3,4,0,0,9,9,1,1
56,2,8,10,2,12,2,4,0,0,77,9,1,1
48,2,2,6,4,12,5,4,0,0,1,9,1,0
78,2,15,5,4,8,5,4,0,0,53,3,1,1
46,2,2,5,2,0,3,4,0,0,84,9,0,0
24,2,10,13,2,5,5,4,0,0,85,9,1,0
47,2,1,9,1,4,0,4,19079,0,59,9,1,1
61,2,4,12,4,11,4,4,0,3812,46,9,0,1
71,2,4,6,2,12,4,4,0,0,56,9,1,1
37,2,2,9,2,8,0,4,0,2900,51,9,0,0
22,2,7,1,2,7,2,4,0,0,89,8,1,0
75,2,6,6,4,3,4,4,0,0,84,9,1,1
83,4,1,12,2,13,1,4,0,0,24,9,0,0
55,0,10,1,4,11,2,4,0,0,70,9,1,0
36,2,13,5,4,12,4,4,0,0,15,9,1,0
21,2,5,12,3,3,5,2,0,0,11,9,0,0
81,2,10,5,4,6,4,2,0,0,25,9,1,1
46,2,14,15,1,6,3,1,0,0,98,1,1,1
87,2,11,1,2,11,4,4,0,0,35,9,0,0
83,2,15,8,2,13,3,4,0,0,40,9,1,0
82,2,15,11,4,0,1,4,0,0,17,9,0,1
89,5,12,3,4,5,3,4,0,0,24,9,1,0
74,2,12,7,0,2,0,4,0,237,80,9,1,0
52,2,10,15,4,10,4,1,0,0,94,9,0,0
52,2,5,12,2,2,4,4,0,0,54,9,0,1
72,2,9,6,0,5,4,2,0,0,92,9,0,0
88,2,9,10,4,9,2,4,0,0,28,9,1,0
64,6,0,14,2,2,4,4,0,0,82,9,1,0
32,2,9,8,2,13,5,4,0,0,86,9,1,0
21,2,0,5,4,10,2,4,0,0,91,9,0,1
88,5,10,2,2,11,1,4,66427,0,3,9,0,0
23,2,0,9,2,10,2,4,0,0,25,1,1,1
56,3,12,13,5,0,0,4,0,0,2,9,1,1
71,2,0,3,4,4,0,4,0,0,49,9,1,1
21,6,14,4,0,7,0,4,64291,0,5,9,1,0
82,2,1,14,2,3,4,2,0,0,20,9,1,1
47,2,15,15,4,5,3,4,0,0,12,9,1,0
68,2,12,2,6,11,4,4,0,0,48,9,1,0
82,2,10,4,2,8,4,4,0,3394,82,9,1,0
61,2,14,6,3,11,0,4,38367,971,64,9,1,1
78,2,11,15,4,5,2,2,0,0,26,7,1,0
68,2,1,14,5,3,1,4,0,0,65,9,1,0
49,0,13,8,2,13,1,4,0,0,42,9,0,0
35,2,2,7,2,1,2,4,0,0,27,9,0,0
59,2,4,4,2,0,2,2,0,0,30,9,1,0
44,6,4,9,4,1,2,4,0,0,62,9,1,0
88,5,5,9,4,13,3,4,0,0,49,9,1,0
57,1,9,6,4,8,3,4,0,0,18,9,0,0
65,2,1,2,4,11,1,4,0,0,93,6,1,0
23,4,6,2,2,12,4,4,0,0,18,4,0,0
65,2,8,14,4,12,0,4,0,0,54,9,1,1
80,2,0,12,0,4,1,1,0,0,85,9,1,1
36,2,2,5,5,8,1,4,0,0,59,9,1,1
37,2,9,2,4,4,2,4,0,0,43,9,0,0
31,4,3,11,2,5,0,4,0,0,29,3,1,0
42,6,0,12,4,5,5,2,0,0,81,9,1,0
54,2,1,7,4,3,3,4,0,0,91,5,1,0
64,2,5,1,0,12,1,4,0,0,86,9,0,0
88,2,11,9,0,10,2,4,0,0,46,9,0,0
84,2,11,14,2,9,2,4,0,0,33,9,1,1
85,2,9,2,4,5,1,4,0,0,11,9,1,0
20,4,8,13,0,9,0,4,0,0,41,9,0,1
73,2,9,12,2,9,1,4,0,0,58,5,1,1
22,3,4,11,4,5,5,4,0,0,68,9,1,1
21,2,9,1,0,12,3,4,31620,0,66,9,1,0
64,2,2,9,4,11,3,2,0,0,32,9,0,0
35,1,8,7,4,0,3,4,71980,0,90,9,0,1
30,2,5,15,2,2,5,4,69628,0,86,9,1,0
17,2,6,10,2,12,3,4,54530,0,56,9,1,0
88,2,13,14,4,1,4,4,45191,0,12,9,1,0
78,2,15,7,2,5,5,4,0,0,83,9,1,0
18,2,6,10,2,0,2,4,0,0,6,9,1,1
86,6,9,1,4,5,3,4,0,0,32,9,1,0
59,2,10,15,4,13,1,4,0,0,24,9,1,0
78,2,10,11,2,8,3,1,0,0,65,9,1,0
61,2,7,4,2,1,2,4,0,0,63,9,1,0
44,2,11,3,0,7,3,4,0,0,80,9,0,0
81,2,15,6,2,8,0,4,0,0,30,9,1,0
45,2,5,15,2,9,3,4,0,0,19,9,1,0
66,0,10,6,0,10,0,4,51269,0,45,9,1,0
61,2,14,8,2,7,2,4,0,0,27,9,0,0
67,4,5,4,0,5,5,4,0,0,78,9,0,0
81,6,14,12,4,7,3,4,0,0,79,7,0,0
53,1,4,7,0,10,4,4,0,0,19,9,1,1
41,2,15,2,4,6,5,4,0,0,60,9,1,0
50,6,12,13,0,9,2,4,0,0,95,9,1,1
54,4,8,7,0,9,5,4,0,0,91,9,0,0
85,2,5,6,4,2,0,4,0,0,47,9,0,1
53,2,14,1,0,9,2,2,0,0,8,9,1,0
30,2,8,9,4,4,2,1,0,0,23,2,0,0
71,2,15,1,4,10,5,4,0,0,48,9,0,0
31,6,11,4,5,9,3,4,0,0,37,9,1,1
65,2,1,1,4,13,1,4,0,0,6,9,0,0
26,2,2,1,0,5,2,4,0,0,53,9,0,0
25,3,5,8,4,6,1,3,0,0,57,8,1,1
39,3,14,5,4,13,1,4,48716,0,80,9,0,0
46,3,0,14,2,5,0,4,0,0,17,9,1,0
82,2,10,2,2,2,1,4,0,0,93,9,1,0
17,0,13,10,5,10,1,4,0,0,89,9,1,1
80,1,10,7,4,9,5,4,77337,0,74,9,1,0
47,2,7,12,4,13,0,4,56588,0,26,9,1,0
55,2,10,2,2,0,5,2,0,0,53,9,1,1
55,2,9,6,1,10,2,4,0,0,19,9,1,0
23,6,2,9,2,1,5,4,0,0,25,9,1,0
75,2,7,13,2,11,4,4,0,0,3,9,1,1
26,2,4,12,2,12,0,4,0,0,4,9,0,0
82,5,10,5,2,12,4,4,0,0,93,9,1,0
46,2,13,9,4,6,1,4,0,0,91,9,1,1
49,1,6,11,2,12,3,2,0,0,4,9,1,1
23,2,5,13,4,7,5,1,0,0,17,9,0,0
73,1,3,12,4,6,2,4,0,0,53,9,0,0
35,1,5,5,4,7,5,4,0,0,90,9,0,0
31,4,0,6,2,4,0,4,0,0,19,9,0,1
75,5,0,13,2,2,2,4,0,0,5,9,1,1
36,2,7,3,2,1,3,4,0,0,32,9,1,1
21,6,8,12,2,12,3,2,0,0,92,9,1,1
69,2,14,3,4,1,4,4,0,0,49,0,0,0
26,2,4,1,2,11,2,1,0,0,75,9,1,0
57,4,8,14,2,7,5,3,0,0,93,1,1,1
31,2,4,13,0,1,3,4,0,0,75,9,1,0
81,4,3,6,0,12,2,4,0,0,42,5,0,0
44,3,7,15,2,0,4,4,0,0,41,9,1,1
73,2,15,10,2,4,1,4,0,0,95,9,1,1
28,2,12,4,4,8,5,4,0,0,71,9,1,1
83,2,11,3,5,6,4,4,0,0,2,9,1,1
44,2,11,14,2,0,5,4,0,0,75,9,1,0
72,1,6,9,2,2,3,4,0,0,23,2,0,1
89,2,6,10,2,8,4,0,0,0,27,9,1,0
45,2,10,11,2,10,1,4,0,0,25,9,1,0
78,2,2,15,2,8,1,4,0,0,47,9,1,0
83,2,3,11,2,0,3,4,0,0,4,9,1,1
18,5,5,4,4,0,0,4,0,0,67,9,1,0
36,6,6,12,4,12,2,4,0,0,20,9,1,0
87,4,0,2,4,9,0,4,0,0,25,9,0,0
65,2,3,5,0,7,0,4,0,0,71,9,0,0
36,2,14,3,4,11,0,1,83704,0,67,9,0,0
74,2,7,1,4,11,5,4,0,0,31,9,0,0
63,6,15,9,2,4,5,2,0,0,49,9,0,1
27,2,1,6,4,4,2,4,0,0,81,9,1,1
46,2,3,11,4,7,0,4,0,0,39,5,1,0
86,4,3,2,0,1,2,4,0,0,9,9,1,0
18,1,2,12,4,5,3,4,0,0,98,9,0,0
29,2,13,13,2,11,1,4,0,0,42,9,1,1
87,2,15,14,5,5,2,2,0,2219,31,9,1,0
23,4,6,8,4,2,4,4,0,0,32,9,0,0
55,6,6,7,4,9,5,4,0,0,5,9,1,0
66,2,1,2,4,11,5,4,0,0,80,9,1,1
42,2,13,6,2,12,5,4,0,0,96,9,1,0
36,2,15,6,2,9,4,4,0,2201,34,9,0,0
33,2,6,3,2,12,3,4,0,0,7,9,1,0
42,2,8,15,0,13,0,1,0,0,75,8,1,0
72,2,4,7,4,13,5,4,0,0,62,9,1,0
54,6,2,7,2,11,1,4,0,0,23,9,1,1
83,3,5,2,4,5,3,4,0,0,42,9,1,0
69,5,12,14,2,3,1,4,0,0,86,9,1,1
20,2,3,14,4,4,1,1,0,0,60,9,1,1
46,2,9,6,4,7,4,4,12517,0,52,9,1,0
52,2,6,5,6,13,2,4,0,0,73,9,1,1
45,4,12,6,2,13,0,4,0,0,44,5,1,0
58,1,1,4,2,5,4,4,0,0,78,9,1,0
60,2,12,4,4,3,1,4,7302,0,53,9,1,1
72,2,15,14,2,2,3,4,64251,0,9,9,1,1
38,2,12,1,4,1,4,4,0,1447,89,7,1,0
27,3,0,11,2,9,0,4,0,1931,53,9,0,0
79,2,14,2,4,8,5,1,0,0,16,9,0,1
20,2,5,12,2,11,5,4,0,0,70,9,0,1
42,2,12,6,2,7,2,4,0,0,56,9,1,0
23,2,1,12,4,2,0,4,0,0,85,9,1,0
36,1,6,9,2,12,0,4,0,0,28,9,1,1
88,2,11,4,2,1,1,4,0,0,7,9,1,1
65,2,13,3,4,3,1,4,0,0,79,9,0,0
57,4,12,1,2,1,2,4,0,0,34,9,1,1
31,3,11,10,2,10,0,4,0,0,34,9,1,1
77,2,14,8,4,0,3,4,0,0,4,9,1,0
17,2,7,3,0,6,1,4,0,0,33,9,1,0
61,2,5,8,2,3,0,4,0,3317,16,9,1,0
45,2,15,15,4,12,1,4,0,0,54,9,1,1
25,2,3,3,4,3,2,4,0,0,79,9,1,0
30,2,9,2,6,10,0,4,0,0,28,9,1,0
18,2,12,12,2,6,5,4,0,0,46,9,1,1
78,2,2,9,2,7,3,4,0,0,64,9,0,0
42,2,4,6,2,3,2,4,0,0,44,5,1,1
29,1,12,11,2,11,2,4,0,0,43,5,1,0
68,2,1,10,4,12,2,4,0,0,13,9,1,0
74,4,1,6,2,9,1,1,0,0,80,5,0,0
42,2,10,3,2,8,4,4,0,1118,87,9,0,0
38,3,1,7,2,9,1,4,0,0,78,9,1,0
74,2,7,3,4,12,5,4,62622,0,87,9,1,1
86,2,6,4,4,11,3,4,0,0,62,9,1,0
88,2,4,14,2,0,4,4,0,0,60,9,0,0
88,4,6,15,4,1,1,4,0,0,26,9,1,0
20,4,12,3,2,6,2,2,0,0,96,9,0,0
74,2,9,9,6,10,2,2,0,0,95,9,0,0
